customer_id,gender
99172426,0
99149408,0
775341,0
40122429,1
31044034,1
42971992,0.29891304347826086
49219531,1
80324834,0
54096213,1
66242493,0.32065217391304346
89574960,1
41250878,0
57585028,0
29063772,0
61317029,0.30978260869565216
31515556,0
99699527,0.2554347826086957
14652271,0.375
63229039,1
43869219,0
75668252,1
29576425,1
30461006,0
35824382,1
52043244,1
79431697,0
7031302,0
35005722,0
12269528,1
72506783,1
99048480,1
34247605,0
37141133,0
35991697,1
40492336,0
51464163,0
43757703,1
80185881,0
34747815,0.33695652173913043
73635483,1
94750550,1
33709652,0
98736120,0.33152173913043476
47650332,1
82270827,1
66463862,0
91116705,0
88027952,0.31521739130434784
1877899,1
55587376,1
2805830,0.358695652173913
24259983,1
96991635,0
91758479,1
47465679,0
8619476,0
94328553,1
42065452,0
5908926,1
42738927,0
36734991,0.40217391304347827
31346629,0.2608695652173913
52639072,0
45911713,0
75106459,0.2826086956521739
73287480,0
46054402,0
95115678,1
87136979,0
85283488,0.266304347826087
43883286,0.28804347826086957
64932205,0
90607472,1
24686795,0.29347826086956524
42568320,0
83000664,1
49477207,0
34189519,0
611788,1
7172931,0
37050951,0.2608695652173913
87373794,1
20999735,0
70096504,0
66245004,1
55943826,0
34609265,1
60237497,1
69919173,1
79555354,0
14382698,0
95136516,0
80470048,1
90072280,1
70921924,1
72614307,1
87507449,1
11249127,0
57309825,1
65472977,0
76282911,0
2775618,0
44719963,0
26930576,1
31208282,1
98998782,0
71688082,0.3858695652173913
36661620,1
97254467,0.30978260869565216
38175551,0
39460612,0.33695652173913043
46134404,1
3332843,0
20931581,0
20200083,1
71906343,1
14672721,1
11831433,0
28793526,1
99540926,0
80240089,1
41218578,1
19383241,1
30627668,1
40912127,0.31521739130434784
72078831,0
36878451,0.2717391304347826
13659037,0
39310095,1
1804650,0
57042441,0
68799656,0
4869616,0.27717391304347827
5436414,0
77442945,0
52847004,0
20091859,0
85202027,1
78153509,0
25674364,0.391304347826087
26782922,1
96706392,1
1361341,0
44312909,0
43556246,1
60516576,0
36483672,0.27717391304347827
52741895,1
85035842,0.28804347826086957
26852291,1
57295414,1
58686638,0
60293458,1
83345157,0.34782608695652173
79651450,0
8356198,0
53522229,0
18470346,1
87767714,0
22771802,1
99412328,0
31780482,0
36737618,1
11653939,1
52658741,0
22478214,1
55674097,0
90145416,0
20694145,0
24105909,0
98743588,0.34782608695652173
39015287,1
61928703,1
64779546,1
49385418,0.30434782608695654
98223005,0
16422350,0
34584581,0.27717391304347827
74216002,1
94653578,0
60026690,1
72224381,1
88131351,1
75010969,0
31167297,1
49522162,0
17319846,0
97351339,0.30434782608695654
88053734,0
60287765,1
65205704,0
31904123,0
61969731,0
86029773,0.34782608695652173
38225348,1
77249213,0
37177066,1
87220200,1
21153587,1
11931380,0
75315773,0.33695652173913043
92817587,1
44741704,0
89323856,1
31566800,1
65055799,1
74850786,0.2826086956521739
87640447,0.2608695652173913
20172188,0
18711616,1
37035466,0
44632825,0
89372866,0.3423913043478261
75859815,0
67550128,1
95890287,0
26362332,0.28804347826086957
35361066,1
41503919,0
47941379,0
57210145,1
65015384,1
18260853,0.3532608695652174
51907756,0
6022714,1
66977616,1
50762315,1
54491451,0
72674186,1
68961647,1
79903635,0
51890036,0
60322160,0.28804347826086957
15945483,0
75781902,0.28804347826086957
80410859,0
13841185,1
67675487,1
54172427,0
77190492,1
15511971,0.33152173913043476
28444589,1
49722314,1
56490839,0.32065217391304346
9055616,0
74376012,0.3804347826086957
1521146,1
88382859,0
97098016,1
60561601,0
83517007,0
82346103,1
18628974,1
20381429,1
1336622,1
69197914,0
94292971,1
31301557,1
57798368,0.266304347826087
58163335,1
95803225,1
17992634,0
28454653,0.33152173913043476
44567100,0
58457953,1
18350404,0
14169381,0
82893062,0.2391304347826087
69086434,1
27502998,0
38617012,0.3423913043478261
21276897,1
42944405,0.358695652173913
49558902,0.34782608695652173
96057039,0
36659899,1
42581125,1
14092000,0.21195652173913043
78612665,0
68764710,0.2826086956521739
15307012,1
20336527,1
80835412,0
19636258,1
47746315,1
55715208,1
63953233,0
48741933,0.2608695652173913
57631143,0.3858695652173913
55516258,1
5466673,1
3093845,1
53426018,0
30439633,0
70780820,1
18490455,0
43834098,0.3532608695652174
30991940,0
49903756,0
59367123,0
99967537,1
13568964,0
67080684,0
12520991,1
16910920,1
81998653,0.2391304347826087
4309953,0
10309206,0.29347826086956524
2673490,1
61108040,0
23147675,0
53120025,1
96245965,1
25979685,1
88232920,0
55048771,1
62607193,0
64250664,1
96197691,0
81179196,0
99999680,1
95828906,0
96821552,0
66580583,0
47580121,0.28804347826086957
75699831,0.266304347826087
24616822,0.32608695652173914
83073886,1
89262096,0
19443014,1
73175338,0.30434782608695654
81327243,1
80723592,0
82778889,1
29735778,1
66291595,0
35499455,0
16342382,1
28064405,1
24935096,0
33030858,0
4472392,0.27717391304347827
12591110,1
350821,0
95202077,0
62967295,1
76362870,0
12064455,0
9211054,1
46386937,0
496551,1
34229303,1
80339866,1
90831629,0
67648409,1
25686628,1
82232608,0.31521739130434784
79321784,0
82386433,0.28804347826086957
76181618,1
24871911,0.4076086956521739
71870167,0
60768036,0.391304347826087
40133287,0
64410602,0
83576484,1
40877619,1
35796889,0.3423913043478261
75393406,1
6393719,0
29339434,1
68600759,1
5593208,0
15042083,0.29347826086956524
86467196,1
71186181,0.33695652173913043
1946162,0
14166485,1
11397076,0.375
99089758,1
44552122,0
82252018,0
89497781,1
34629057,0
42712944,0
81327466,1
15115077,0.2554347826086957
83629946,0
27066085,0
5926636,0
28569111,0.30434782608695654
99683064,0
80197904,0
4857390,0
95459686,1
67440285,0.27717391304347827
69054650,0
55455058,0.2608695652173913
17096973,0
99864691,1
91646724,0.33152173913043476
41627313,0
89080700,0
91073908,0
31129760,0
13003554,0
17188865,0
46223552,0.32065217391304346
82225267,0.33695652173913043
17033704,0
16505024,1
82854894,0.483695652173913
23920319,0
57850427,0
15458619,0
29707168,0.2554347826086957
83851361,1
61971706,0
1510234,0
63254157,1
10493682,0
24915105,0
57546321,1
95128126,0.33152173913043476
79129207,0.32065217391304346
8358210,0
77880992,1
86360614,0
26409535,0
17502871,0
29333322,0
37954658,1
68273832,1
79496375,1
87469673,0.3858695652173913
59067224,0
60743141,0
21841275,0.28804347826086957
63091006,1
92905157,0.29347826086956524
26178078,1
90258692,0.33152173913043476
71549503,1
88860811,1
61842865,0
67394175,0
94432656,1
25227354,0
72555006,0
5932512,1
29511155,0.33152173913043476
34004806,1
27868636,1
52646727,0.391304347826087
50746975,0.41304347826086957
62030642,0
21077584,0
48642623,0.2717391304347826
2664251,1
2040479,1
2733562,0.31521739130434784
4287022,1
24171198,1
86305054,1
75010111,0.27717391304347827
62584963,0
25092334,0
30393055,0
53815150,0.358695652173913
89185088,1
66893240,0
69687686,0.3641304347826087
42052798,0
46271150,0.32065217391304346
81286022,0
38289668,0
2611317,0
28658492,0.2554347826086957
76313007,0
50426364,1
12175094,0.34782608695652173
6793144,1
62942921,0
82277885,1
18139443,0
56053006,1
18824201,0.31521739130434784
61077537,1
21096604,1
52078118,0
65952527,1
19534721,0
20200583,0
4469885,0.2826086956521739
83203206,0
93472541,1
50594749,0
71461408,0.30978260869565216
44167113,0
78867169,0.3423913043478261
42472185,1
27284097,0.2826086956521739
24511234,0
97343828,0.34782608695652173
5373287,1
48153184,1
91951616,0
47304072,0
72446283,0
78737613,1
48857176,0
16321752,0.3695652173913043
50243089,0
64936619,0
24763937,0
69286894,0
2873570,0
23329654,0
48555373,0
41487480,0
95750568,1
99859464,1
69396837,1
55799185,1
493506,1
32222099,0.266304347826087
36088664,0.20652173913043478
58059741,1
60265571,1
24020136,0
11062726,1
35111431,0
86799229,0.33152173913043476
10476857,0
22474552,1
84323633,0
42418855,0.31521739130434784
26589647,0.2826086956521739
61853422,1
65105434,0
77925382,0
15767586,1
54439107,0
4303845,0
91434583,0.29891304347826086
189257,1
3528539,0
70414581,0.34782608695652173
20072776,1
38034239,1
88007478,1
43582036,0
63697046,0.32608695652173914
84947745,0
13605073,1
51680121,0
88515012,0
40955904,0
58725654,1
10651006,0
8039989,0
23175388,0
37159481,0
40824471,1
94969511,0
25207125,0.33152173913043476
32488063,0
75463975,0
1013552,1
68824824,0
2410540,0
80452059,0.2826086956521739
75211941,0
91219803,0
34927861,1
73155567,0.30434782608695654
41173950,0
21816186,0
16226085,1
35434608,0
26624856,1
35172258,0
38251376,0
1093304,0
49061245,0.2826086956521739
46606761,1
26396464,1
8283288,1
61539071,0
25336182,0
60356424,1
127946,0.3423913043478261
82824610,0
87667031,0
46236143,0.2608695652173913
67901119,0.33695652173913043
69970853,0
3243044,0.33152173913043476
22203942,1
94983152,1
17035523,1
34997570,0
48618305,0
23953673,1
90759096,0
20297899,1
23996109,0
39189321,0
27708166,0
50935035,1
99267661,1
31311421,0
18504401,1
56957993,1
20754997,1
52244578,0
60269873,0
81827403,1
74870263,0
60859745,0
1211346,0.29891304347826086
63305351,1
77255210,1
16351435,0
69549133,0.358695652173913
63024289,1
51792398,1
57765004,0.34782608695652173
15444986,1
84194040,1
14937933,0
91845211,1
78187671,0
93470404,0
21711599,0.2608695652173913
39055422,0
82744791,0
15435442,0.32608695652173914
83839911,0
91764449,0
19769561,1
73350115,0.24456521739130435
49502156,1
50723196,0
84399280,0.32065217391304346
46784787,0
48180760,1
23899213,0
6222309,0
47736518,0
4472275,0
25876033,0.3532608695652174
86344405,0
42587346,0
36951274,0
54431925,1
65035676,0
40675517,0.3695652173913043
45026868,1
94603349,0
85500243,1
2258783,0
28658403,0
81669205,1
24201843,1
24308330,0.30434782608695654
50606306,0
13704599,1
18912624,1
78914047,0
9459005,0
15104152,1
17352837,0
56587321,0
2098407,0.3423913043478261
25891851,0
52920077,1
31289601,0.30434782608695654
63110013,0
94157282,0
41535730,0
7194458,1
61774332,0
15206009,0
15208319,0
45912503,1
32242229,0
34699380,0
76858275,0
27315506,1
4664861,0.32608695652173914
14196903,0
81677726,0
24784802,0
36489564,0
5577042,0.34782608695652173
65042737,0.3641304347826087
17979664,0
91256782,0.3804347826086957
84591427,0
19652861,0
87542711,0
9922882,0.3423913043478261
47089167,0
48079721,0
70949223,0
28415664,1
78629672,1
72341948,0.2554347826086957
42571629,1
88312732,0.32065217391304346
36207264,1
52522078,0
43506939,1
95162940,0.27717391304347827
80140412,0
90975438,0
64772015,0
76113396,1
34580044,1
83228517,1
35713305,1
15347446,0
34954694,0
86585517,0.34782608695652173
58092791,0.32608695652173914
91729538,0
97187090,1
88260849,0
2787811,0
21215477,1
69315957,1
2890058,1
98130398,1
19695860,1
55762156,0
3857377,1
53847866,0.3695652173913043
74944537,0
36018364,1
44965738,0
84304115,1
8610584,1
74856664,0
45415313,1
98991212,0
76182785,0
39718714,1
60354929,0
82670667,0
26206148,1
49662300,1
47653609,1
76034809,1
35633792,1
47838429,1
51803334,1
87567939,0
31610451,1
83915586,0.375
88757297,0
85821996,0
14652932,1
28464655,0.33152173913043476
9060208,1
55115986,1
61463328,0
23942860,0
69930822,0
81285545,0.30434782608695654
58370439,0
99622409,0.3423913043478261
64064066,0.3532608695652174
26971094,1
97785840,1
19327580,1
33378448,1
6725289,0.33695652173913043
30359516,0
9099643,1
65002718,0
76294176,1
87410536,0
8247744,0
30848325,0
73566207,1
97738611,0.358695652173913
5418695,0
67196163,0.3423913043478261
94793384,0.32065217391304346
65423932,0
60470683,0
6898820,1
95908088,0.32608695652173914
87299704,0
31991173,0
38709240,0
41592350,0
68928446,0
36837532,0
72347452,0
17120770,1
81283191,1
12307571,0
5000075,1
571978,1
30583637,0.3695652173913043
93683614,0
87451106,1
21283235,1
21546709,1
11851829,0
20180564,0.29891304347826086
55237182,0.3695652173913043
70227980,0
91964839,1
44138364,1
51166609,0
44642438,1
52482165,0
50244445,0
86147502,1
99900908,0
35087876,1
63233186,0
42468580,0
64504493,0
79552722,1
35825600,1
62094116,0.34782608695652173
17923253,1
40738451,0.32065217391304346
85108219,0
2658384,0
35680778,1
44848119,1
96267319,1
39351532,0
70756441,0
77695202,0
86759507,0
59839451,0
96083218,0
29186944,1
73227910,0
90573345,0.2717391304347826
18333711,0
43394138,1
20795048,0
96966926,1
62830614,1
35497384,1
97777635,0.29347826086956524
58610651,0.29347826086956524
56734262,0.29891304347826086
2851080,0
48503602,0
32634493,0
19837712,1
41019412,0
24455454,1
49148603,0
59709496,1
3058403,1
64359200,0
43046245,1
52616100,1
701335,1
83213051,0.30434782608695654
74503949,1
42469382,0
92097660,1
78773456,0
15854896,1
7712208,1
39477875,0
55746723,0
59003658,1
62052700,0
80615590,1
54186907,1
75342510,1
88229777,0
10678387,1
70398779,1
80929391,0.27717391304347827
26459187,0
99266697,1
9149677,0
31967438,0
68428908,1
60198200,0
49971119,0
73276006,0.31521739130434784
85092930,0.358695652173913
56639375,0.2717391304347826
67762606,0.3423913043478261
27651645,1
85592941,0
2529698,1
8462275,0.29347826086956524
19860515,1
46579237,1
21588377,0.32065217391304346
40218137,0
89721350,0
6808459,1
7351769,0
19968378,1
69742166,0
24775071,0
50885447,0
31457538,1
30165349,0.3423913043478261
15058566,0
9945756,0
66954517,1
30388707,0
91235754,0.33152173913043476
20759806,0.31521739130434784
98612933,0.32065217391304346
57513608,1
77399643,1
22217466,1
18762843,1
28037756,0
48819028,0
66743297,0
75972046,0
93618063,0
61133128,1
7675526,0
18344091,1
82235884,0
8859845,0
64121750,1
59767689,1
83759123,1
99024172,1
47570953,0
47732111,1
59875440,0
55454267,1
85799976,1
61511533,1
84117437,0
76389630,1
34176319,0
84826852,1
32776178,1
40989881,0
46617673,0
83793452,0
60145396,0
78763802,0
2898546,1
87069325,0.30978260869565216
94654195,0.41847826086956524
61974549,1
15926722,1
53198559,0.33152173913043476
18870871,0
17398749,0.3532608695652174
53495460,1
99539782,0.32608695652173914
39816059,1
58598492,0
67138881,0
32478197,0
69189450,0
4347691,0.3423913043478261
75328477,1
54339143,0
54890147,0
41993000,0
50211811,0.2717391304347826
92545103,0
38891925,0
86298795,0.29891304347826086
19309710,1
43300261,0.28804347826086957
60348703,0
40197046,0.34782608695652173
49856670,0
10490454,1
36460428,1
76974831,0
50449089,0
62423418,0
82186195,1
33734077,0
34789111,0.30434782608695654
89619970,1
29268985,1
39954457,0
63090151,0.29347826086956524
38384643,0
84282939,0
56980102,0
5191421,0
69269626,0.2826086956521739
41839943,0
94183560,0
72386019,0.23369565217391305
1377061,0
79784743,1
26618467,0.29891304347826086
99421915,0.2717391304347826
59948285,1
85929877,0.4076086956521739
98252174,0.4076086956521739
85285100,0
77169964,0
22684975,0
62602001,0.32065217391304346
71555182,0
86370215,1
75739243,0
81898549,0
96380771,0.31521739130434784
85695839,0
29812081,0
1029705,0
21643657,0
61495918,0
67818644,0
61155470,1
85553162,0
56982439,1
65656334,1
37025153,0.30434782608695654
76132762,0
11107679,0
31151172,1
74630945,0
82312406,0
82376700,1
86538345,0
8114521,1
56519127,1
15531589,0
47563681,0.30434782608695654
78772251,0
78934051,1
630248,0
93803703,1
17346481,1
17389182,1
34211107,1
63479862,0.32065217391304346
69202436,0
16214146,1
85267206,0.43478260869565216
22490949,1
88105814,0
98408171,0
46678844,0.25
67715187,0
66293375,0.27717391304347827
17304472,0.33152173913043476
47975972,0
85456043,0
94476461,1
27931627,0
91582559,1
11561813,1
20930910,1
73331236,0
99289665,0.3804347826086957
14114778,1
18004471,1
94883995,0.33695652173913043
24227698,1
34338435,0
56636675,1
79010721,0.29347826086956524
36247248,0.33695652173913043
95787259,1
98592314,0
70267911,0
87519015,0
1643831,0
31056945,1
24405181,0
32489134,0.2717391304347826
361458,1
51349760,1
29815159,1
45347884,0
47674446,0
74863124,0
86556905,0
8224467,1
10915793,1
48753673,0.29347826086956524
14552261,0
42700468,0
89038920,0
50281345,0
63584479,0
34817051,0
34313136,0
24321064,0.31521739130434784
34124149,0.2608695652173913
68945476,0.33152173913043476
57660625,1
26215041,1
88588034,0
7153661,0
68368659,1
63133456,0
85917235,0
4987087,0.21195652173913043
78720273,0.33152173913043476
37309301,1
66352696,0
84940280,1
15040528,0.391304347826087
66685376,0
77275321,1
117556,0
56436494,0.30978260869565216
88449338,0.2554347826086957
29699632,0
39855298,0.33152173913043476
55088715,0
55846338,1
97967511,1
36187758,0
10748004,0.32065217391304346
60230079,0.32608695652173914
61205849,0
80935004,0
33454252,1
88269777,1
85273426,0
86682224,0
2400211,0
7942300,0
79963186,0
6139126,1
20982341,0.3641304347826087
61733281,0
93831724,0
24753950,0
26140894,0
43732528,0
1139307,0.33152173913043476
22564251,0.33695652173913043
42391654,0.29891304347826086
91354706,0
22882838,1
88381579,1
42863380,0.32065217391304346
46573073,0
72818498,0
43791164,0
64700052,0
69925212,0
97254884,0.3695652173913043
4707639,0.29347826086956524
23119288,0.30434782608695654
65368200,0
25492100,0
26838412,0
28693893,0.33152173913043476
4316393,0.30978260869565216
70132417,0
96541740,0
14525059,0
25578110,0
48931494,0
77992281,0
70170473,0.31521739130434784
35868459,1
46404954,0
48463492,0
28550386,0
65933176,1
62666744,0
4454576,0
10280886,0
24436367,1
22626948,0
57249461,0
75474815,1
13720727,1
90641486,1
38874433,0
87098793,0
23671549,0
45567492,0
20494087,0.28804347826086957
40527658,0
60471515,0.30434782608695654
88351231,1
33116523,0
43383714,0
21567965,1
52653471,1
35184261,0
52433000,0
2208164,0
15321146,0.28804347826086957
4840730,0
83454098,0
85686490,0
76817755,0
8454711,1
11288915,1
82596628,0
94030669,1
5917486,1
76869749,0
68257594,0
20467257,0
68123922,0
68395511,1
5119545,0
72343780,0
74697056,0.27717391304347827
86327634,0
5435992,1
7864129,0.3532608695652174
92949824,0
11819055,0.29891304347826086
41315036,1
3664058,0
73221113,0
19423861,0.33695652173913043
4033578,0
62434324,0
14264900,0
7176153,0
7590031,1
97047880,0
26226954,1
60084182,0
18915069,0.3423913043478261
48087576,0.29891304347826086
74229871,0.29891304347826086
51615730,1
98804574,0
67075839,0.29891304347826086
73342030,1
45201436,1
11627763,0
62693719,1
44829111,0
60428201,0
85302434,0
5205423,0.2554347826086957
56006743,0.2608695652173913
81226381,0
58015523,0.375
44164394,0
75496316,0
88656506,1
96734400,0
18155281,1
25355724,0
77259781,1
65801943,0
36502881,1
44581567,1
96009223,1
41072402,0
14976384,0
59020153,1
71936160,0
19368278,0.30978260869565216
46004739,1
35490790,1
27673939,0.32065217391304346
37397665,0.29891304347826086
17331961,0.27717391304347827
293048,0
60721060,0
11681378,1
33972779,1
54436720,0
93358299,0.4076086956521739
631701,1
26604313,1
47403816,0.34782608695652173
74921898,0
82199578,1
4181983,1
44758820,1
11356541,1
63636771,0.31521739130434784
2740197,0.266304347826087
73653887,1
17634947,0
54964210,0
24351865,0.29347826086956524
39258858,0
75445093,0
81546263,0.2717391304347826
46145930,1
81743693,1
25446500,0
54636579,0
60151657,0
76606773,0
43934285,0
97740786,1
53937108,0
68183337,1
2394791,0
58777592,0
14892960,1
49857540,1
75669940,1
99717689,1
91227453,0
20852671,0
68607680,0.3695652173913043
92316134,0
92929073,0
55118231,1
43934664,1
31038673,0
31420997,0.32608695652173914
42665801,0
74285914,0
87921552,0.2554347826086957
62693770,0
40544411,0
69368089,1
70537342,1
94327036,0.2826086956521739
19195790,0.358695652173913
37633014,1
8942066,1
37425501,0.32065217391304346
63145287,0
9673243,1
98801178,0
39656203,0
23937820,0
90848766,0
91837362,0
10126330,0
56410727,0
49914960,0
51139844,0
54217274,0
83941637,0
85940494,0
22862903,0
26979327,0
48778236,0.33152173913043476
23969519,1
